,objectid,wellwidth,welllength,pareawidth,lowwell,latitude,longitude,genus
2563,1563,2.5,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,olea
2564,1564,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2565,1565,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2566,1566,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pittosporum
2567,1567,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2568,1568,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2569,1569,3.5,3.5,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
2570,1570,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2571,1571,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,malus
2572,1572,4.0,12.0,0.0,None,37.80505999961946,-122.27301999967312,NaN
2573,1573,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2574,1574,5.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,acer
2575,1575,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2576,1576,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
2577,1577,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,fagus
2578,1578,5.0,12.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2579,1579,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,cinnamomum
2580,1580,4.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2581,1581,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,sapium
2582,1582,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
2583,1583,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
2584,1584,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
2585,1585,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,eucalyptus
2586,1586,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
2587,1587,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
2588,1588,6.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,quercus
2589,1589,1.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2590,1590,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,shrub
2591,1591,3.0,6.0,0.0,Low,37.80505999961946,-122.27301999967312,morus
2592,1592,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,washingtonia
2593,1593,3.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
2594,1594,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cordyline
2595,1595,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
2596,1596,0.0,0.0,10.0,None,37.80505999961946,-122.27301999967312,magnolia
2597,1597,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
2598,1598,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2599,1599,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2600,1600,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
2601,1601,2.5,4.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
2602,1602,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2603,1603,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,platanus
2604,1604,4.0,8.0,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
2605,1605,2.0,2.5,0.0,Low,37.80505999961946,-122.27301999967312,prunus
2606,1606,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,shrub
2607,1607,2.5,5.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2608,1608,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
2609,1609,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
2610,1610,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2611,1611,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
2612,1612,2.0,5.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
2613,1613,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,nyssa
2614,1614,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
2615,1615,1.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
2616,1616,2.5,4.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
2617,1617,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
2618,1618,2.5,4.0,0.0,Low,37.80505999961946,-122.27301999967312,lagerstroemia
2619,1619,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,umbellularia
2620,1620,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,crataegus
2621,1621,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2622,1622,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
2623,1623,3.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2624,1624,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2625,1625,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
2626,1626,1.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2627,1627,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,leptospermum
2628,1628,3.0,7.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2629,1629,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
2630,1630,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,morus
2631,1631,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,dead
2632,1632,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
2633,1633,5.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,acer
2634,1634,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
2635,1635,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,betula
2636,1636,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2637,1637,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,acer
2638,1638,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
2639,1639,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,ligustrum
2640,1640,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2641,1641,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
2642,1642,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pistacia
2643,1643,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2644,1644,5.0,7.0,0.0,Low,37.80505999961946,-122.27301999967312,pistacia
2645,1645,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2646,1646,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2647,1647,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
2648,1648,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,crataegus
2649,1649,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pittosporum
2650,1650,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ceratonia
2651,1651,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
2652,1652,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2653,1653,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2654,1654,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,schinus
2655,1655,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2656,1656,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,crataegus
2657,1657,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
2658,1658,2.5,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,shrub
2659,1659,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,celtis
2660,1660,4.0,10.0,0.0,Low,37.80505999961946,-122.27301999967312,dead
2661,1661,2.5,3.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
2662,1662,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,fraxinus
2663,1663,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2664,1664,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lophostemon
2665,1665,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2666,1666,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2667,1667,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2668,1668,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
2669,1669,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
2670,1670,2.0,9.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
2671,1671,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
2672,1672,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
2673,1673,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,ulmus
2674,1674,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
2675,1675,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,maytenus
2676,1676,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
2677,1677,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2678,1678,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2679,1679,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
2680,1680,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
2681,1681,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2682,1682,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
2683,1683,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,acer
2684,1684,3.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2685,1685,2.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2686,1686,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,malus
2687,1687,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
2688,1688,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
2689,1689,2.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2690,1690,3.5,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
2691,1691,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,NaN
2692,1692,2.5,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,gleditsia
2693,1693,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2694,1694,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,NaN
2695,1695,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,fraxinus
2696,1696,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2697,1697,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,celtis
2698,1698,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,celtis
2699,1699,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
2700,1700,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pistacia
2701,1701,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,fraxinus
2702,1702,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
2703,1703,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2704,1704,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,prunus
2705,1705,4.0,12.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2706,1706,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
2707,1707,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2708,1708,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2709,1709,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
2710,1710,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
2711,1711,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2712,1712,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,fraxinus
2713,1713,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,jacaranda
2714,1714,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2715,1715,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
2716,1716,2.5,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,ginkgo
2717,1717,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,shrub
2718,1718,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2719,1719,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2720,1720,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
2721,1721,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,quercus
2722,1722,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,acer
2723,1723,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,schinus
2724,1724,5.5,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2725,1725,4.0,9.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2726,1726,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
2727,1727,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,ulmus
2728,1728,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
2729,1729,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
2730,1730,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
2731,1731,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ulmus
2732,1732,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
2733,1733,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,acer
2734,1734,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2735,1735,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2736,1736,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2737,1737,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
2738,1738,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,ginkgo
2739,1739,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2740,1740,2.5,6.0,0.0,Low,37.80505999961946,-122.27301999967312,crataegus
2741,1741,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
2742,1742,5.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
2743,1743,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2744,1744,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
2745,1745,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
2746,1746,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2747,1747,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2748,1748,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
2749,1749,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2750,1750,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2751,1751,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2752,1752,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,nyssa
2753,1753,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
2754,1754,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,crataegus
2755,1755,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
2756,1756,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,ulmus
2757,1757,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2758,1758,4.5,8.0,0.0,None,37.80505999961946,-122.27301999967312,ulmus
2759,1759,4.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
2760,1760,0.0,0.0,1.0,None,37.80505999961946,-122.27301999967312,photinia
2761,1761,3.5,4.0,0.0,Low,37.80505999961946,-122.27301999967312,ulmus
2762,1762,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,jacaranda
2763,1763,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
2764,1764,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cordyline
2765,1765,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2766,1766,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,ulmus
2767,1767,2.5,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2768,1768,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,ulmus
2769,1769,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
2770,1770,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,acacia
2771,1771,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
2772,1772,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,trachycarpus
2773,1773,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
2774,1774,2.0,6.0,0.0,Moderate,37.80505999961946,-122.27301999967312,lagerstroemia
2775,1775,3.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,acer
2776,1776,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,maytenus
2777,1777,2.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pyrus
2778,1778,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,quercus
2779,1779,2.5,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
2780,1780,2.0,2.0,0.0,High,37.80505999961946,-122.27301999967312,robinia
2781,1781,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2782,1782,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
2783,1783,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
2784,1784,5.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,acer
2785,1785,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cercis
2786,1786,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pistacia
2787,1787,4.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2788,1788,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,shrub
2789,1789,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2790,1790,5.0,12.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2791,1791,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,celtis
2792,1792,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2793,1793,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2794,1794,2.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,rhus
2795,1795,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2796,1796,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,cedrus
2797,1797,4.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,acer
2798,1798,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,NaN
2799,1799,4.0,7.0,0.0,High,37.80505999961946,-122.27301999967312,pyrus
2800,1800,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2801,1801,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2802,1802,2.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
2803,1803,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,geijera
2804,1804,4.0,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,gleditsia
2805,1805,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,magnolia
2806,1806,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2807,1807,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,malus
2808,1808,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
2809,1809,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,gleditsia
2810,1810,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
2811,1811,2.5,3.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2812,1812,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2813,1813,1.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2814,1814,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
2815,1815,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
2816,1816,3.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,NaN
2817,1817,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2818,1818,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,ulmus
2819,1819,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
2820,1820,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,NaN
2821,1821,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
2822,1822,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
2823,1823,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,morus
2824,1824,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
2825,1825,1.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,cercis
2826,1826,2.0,2.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2827,1827,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,acer
2828,1828,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2829,1829,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,callistemon
2830,1830,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
2831,1831,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,dead
2832,1832,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,gleditsia
2833,1833,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
2834,2088,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
2835,2089,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
2836,2090,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,ulmus
2837,2091,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
2838,2092,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
2839,2093,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,quercus
2840,2094,2.5,6.0,0.0,None,37.80505999961946,-122.27301999967312,robinia
2841,2095,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,liquidambar
2842,2096,1.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
2843,2097,4.0,54.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
2844,2098,2.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
2845,2099,2.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,ginkgo
2846,2100,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,liquidambar
